index;Dato Num√©rico;fecha_key;ubicacion_key;causa_key;sexo_key
788;2,00;1;7;8;0
789;3,00;2;7;8;0
790;0,00;0;8;8;0
791;0,00;1;8;8;0
792;3,00;2;8;8;0
793;0,00;0;9;8;0
794;0,00;1;9;8;0
795;0,00;2;9;8;0
796;0,00;0;10;8;0
797;0,00;1;10;8;0
798;1,00;2;10;8;0
799;0,00;0;11;8;0
800;0,00;1;11;8;0
801;0,00;2;11;8;0
802;0,00;0;12;8;0
803;2,00;1;12;8;0
804;1,00;2;12;8;0
805;0,00;0;13;8;0
806;1,00;1;13;8;0
807;1,00;2;13;8;0
808;0,00;0;14;8;0
809;0,00;0;15;8;0
810;0,00;1;15;8;0
811;0,00;2;15;8;0
812;0,00;0;16;8;0
813;0,00;1;16;8;0
814;0,00;2;16;8;0
815;2,00;0;17;8;0
816;4,00;1;17;8;0
817;0,00;2;17;8;0
818;0,00;0;18;8;0
819;0,00;1;18;8;0
820;0,00;2;18;8;0
821;0,00;0;19;8;0
822;0,00;1;19;8;0
823;0,00;2;19;8;0
824;1,00;0;20;8;0
825;1,00;1;20;8;0
826;0,00;2;20;8;0
827;1,00;0;21;8;0
828;0,00;1;21;8;0
829;1,00;2;21;8;0
830;0,00;0;22;8;0
831;0,00;1;22;8;0
832;1,00;2;22;8;0
833;0,00;0;23;8;0
834;0,00;1;23;8;0
835;0,00;2;23;8;0
836;0,00;0;24;8;0
837;0,00;1;24;8;0
838;0,00;2;24;8;0
839;0,00;0;25;8;0
840;0,00;1;25;8;0
841;1,00;2;25;8;0
842;0,00;0;26;8;0
843;0,00;1;26;8;0
844;0,00;2;26;8;0
845;0,00;0;27;8;0
846;0,00;1;27;8;0
847;1,00;2;27;8;0
848;1,00;0;28;8;0
849;0,00;1;28;8;0
850;1,00;2;28;8;0
851;1,00;0;29;8;0
852;0,00;1;29;8;0
853;0,00;2;29;8;0
854;1,00;0;30;8;0
855;0,00;1;30;8;0
856;1,00;2;30;8;0
857;0,00;0;31;8;0
858;1,00;1;31;8;0
859;4,00;2;31;8;0
860;1,00;0;32;8;0
861;0,00;1;32;8;0
862;4,00;2;32;8;0
863;0,00;1;33;8;0
864;0,00;2;33;8;0
865;0,00;2;34;8;0
866;0,00;0;0;9;0
867;0,00;0;1;9;0
868;0,00;0;2;9;0
869;0,00;0;3;9;0
870;0,00;0;4;9;0
871;0,00;0;5;9;0
872;1,00;0;6;9;0
873;0,00;0;7;9;0
874;1,00;0;8;9;0
875;0,00;0;9;9;0
876;0,00;0;10;9;0
877;0,00;0;11;9;0
878;0,00;0;12;9;0
879;0,00;0;13;9;0
880;0,00;0;14;9;0
881;0,00;0;15;9;0
882;0,00;0;16;9;0
883;0,00;0;17;9;0
884;0,00;0;18;9;0
885;0,00;0;19;9;0
886;0,00;0;20;9;0
887;0,00;0;21;9;0
888;1,00;0;22;9;0
889;0,00;0;23;9;0
890;0,00;0;24;9;0
891;0,00;0;25;9;0
892;0,00;0;26;9;0
893;0,00;0;27;9;0
894;0,00;0;28;9;0
895;0,00;0;29;9;0
896;0,00;0;30;9;0
897;0,00;0;31;9;0
898;0,00;0;32;9;0
899;2,00;0;0;10;0
900;1,00;1;0;10;0
901;0,00;2;0;10;0
902;0,00;0;1;10;0
903;0,00;1;1;10;0
904;0,00;2;1;10;0
905;0,00;0;2;10;0
906;2,00;1;2;10;0
907;0,00;2;2;10;0
908;3,00;0;3;10;0
909;0,00;1;3;10;0
910;0,00;2;3;10;0
911;0,00;0;4;10;0
912;2,00;1;4;10;0
913;1,00;2;4;10;0
914;0,00;0;5;10;0
915;0,00;1;5;10;0
916;0,00;2;5;10;0
917;0,00;0;6;10;0
918;0,00;1;6;10;0
919;0,00;2;6;10;0
920;0,00;0;7;10;0
921;1,00;1;7;10;0
922;0,00;2;7;10;0
923;0,00;0;8;10;0
924;2,00;1;8;10;0
925;0,00;2;8;10;0
926;0,00;0;9;10;0
927;0,00;1;9;10;0
928;0,00;2;9;10;0
929;0,00;0;10;10;0
930;0,00;1;10;10;0
931;0,00;2;10;10;0
932;0,00;0;11;10;0
933;0,00;1;11;10;0
934;0,00;2;11;10;0
935;0,00;0;12;10;0
936;0,00;1;12;10;0
937;0,00;2;12;10;0
938;0,00;0;13;10;0
939;0,00;1;13;10;0
940;1,00;2;13;10;0
941;0,00;0;14;10;0
942;0,00;0;15;10;0
943;0,00;1;15;10;0
944;0,00;2;15;10;0
945;0,00;0;16;10;0
946;0,00;1;16;10;0
947;0,00;2;16;10;0
948;0,00;0;17;10;0
949;2,00;1;17;10;0
950;0,00;2;17;10;0
951;1,00;0;18;10;0
952;0,00;1;18;10;0
953;0,00;2;18;10;0
954;1,00;0;19;10;0
955;0,00;1;19;10;0
956;1,00;2;19;10;0
957;0,00;0;20;10;0
958;0,00;1;20;10;0
959;0,00;2;20;10;0
960;0,00;0;21;10;0
961;0,00;1;21;10;0
962;0,00;2;21;10;0
963;0,00;0;22;10;0
964;1,00;1;22;10;0
965;0,00;2;22;10;0
966;0,00;0;23;10;0
967;0,00;1;23;10;0
968;0,00;2;23;10;0
969;0,00;0;24;10;0
970;0,00;1;24;10;0
971;0,00;2;24;10;0
972;0,00;0;25;10;0
973;0,00;1;25;10;0
974;0,00;2;25;10;0
975;0,00;0;26;10;0
976;0,00;1;26;10;0
977;0,00;2;26;10;0
978;0,00;0;27;10;0
979;0,00;1;27;10;0
980;0,00;2;27;10;0
981;0,00;0;28;10;0
982;0,00;1;28;10;0
983;0,00;2;28;10;0
984;0,00;0;29;10;0
985;0,00;1;29;10;0
986;0,00;2;29;10;0
987;0,00;0;30;10;0
988;0,00;1;30;10;0
989;0,00;2;30;10;0
990;1,00;0;31;10;0
991;0,00;1;31;10;0
992;0,00;2;31;10;0
993;0,00;0;32;10;0
994;0,00;1;32;10;0
995;1,00;2;32;10;0
996;0,00;1;33;10;0
997;0,00;2;33;10;0
998;0,00;2;34;10;0
999;112,00;0;0;11;0
1000;94,00;1;0;11;0
1001;134,00;2;0;11;0
1002;38,00;0;1;11;0
1003;43,00;1;1;11;0
1004;53,00;2;1;11;0
1005;1.026,00;0;2;11;0
1006;1.016,00;1;2;11;0
1007;942,00;2;2;11;0
1008;118,00;0;3;11;0
1009;75,00;1;3;11;0
1010;97,00;2;3;11;0
1011;1.158,00;0;4;11;0
1012;940,00;1;4;11;0
1013;1.013,00;2;4;11;0
1014;90,00;0;5;11;0
1015;55,00;1;5;11;0
1016;61,00;2;5;11;0
1017;41,00;0;6;11;0
1018;41,00;1;6;11;0
1019;65,00;2;6;11;0
1020;320,00;0;7;11;0
1021;362,00;1;7;11;0
1022;359,00;2;7;11;0
1023;86,00;0;8;11;0
1024;84,00;1;8;11;0
1025;63,00;2;8;11;0
1026;169,00;0;9;11;0
1027;134,00;1;9;11;0
1028;173,00;2;9;11;0
1029;164,00;0;10;11;0
1030;183,00;1;10;11;0
1031;127,00;2;10;11;0
1032;117,00;0;11;11;0
1033;104,00;1;11;11;0
1034;101,00;2;11;11;0
1035;96,00;0;12;11;0
1036;114,00;1;12;11;0
1037;112,00;2;12;11;0
1038;20,00;0;13;11;0
1039;8,00;1;13;11;0
1040;6,00;2;13;11;0
1041;0,00;0;14;11;0
1042;215,00;0;15;11;0
1043;242,00;1;15;11;0
1044;208,00;2;15;11;0
1045;168,00;0;16;11;0
1046;202,00;1;16;11;0
1047;197,00;2;16;11;0
1048;86,00;0;17;11;0
1049;61,00;1;17;11;0
1050;54,00;2;17;11;0
1051;200,00;0;18;11;0
1052;189,00;1;18;11;0
1053;232,00;2;18;11;0
1054;276,00;0;19;11;0
1055;260,00;1;19;11;0
1056;362,00;2;19;11;0
1057;242,00;0;20;11;0
1058;229,00;1;20;11;0
1059;238,00;2;20;11;0
1060;56,00;0;21;11;0
1061;77,00;1;21;11;0
1062;88,00;2;21;11;0
1063;128,00;0;22;11;0
1064;102,00;1;22;11;0
1065;110,00;2;22;11;0
1066;4,00;0;23;11;0
1067;10,00;1;23;11;0
1068;9,00;2;23;11;0
1069;20,00;0;24;11;0
1070;19,00;1;24;11;0
1071;15,00;2;24;11;0
1072;0,00;0;25;11;0
1073;0,00;1;25;11;0
1074;4,00;2;25;11;0
1075;4,00;0;26;11;0
1076;9,00;1;26;11;0
1077;4,00;2;26;11;0
1078;133,00;0;27;11;0
1079;92,00;1;27;11;0
1080;84,00;2;27;11;0
1081;53,00;0;28;11;0
1082;33,00;1;28;11;0
1083;35,00;2;28;11;0
1084;2,00;0;29;11;0
1085;2,00;1;29;11;0
1086;1,00;2;29;11;0
1087;15,00;0;30;11;0
1088;7,00;1;30;11;0
1089;4,00;2;30;11;0
1090;1.593,00;0;31;11;0
1091;1.535,00;1;31;11;0
1092;1.322,00;2;31;11;0
1093;105,00;0;32;11;0
1094;142,00;1;32;11;0
1095;179,00;2;32;11;0
1096;1,00;1;33;11;0
1097;2,00;2;33;11;0
1098;3,00;2;34;11;0
1099;14,00;0;0;12;0
1100;10,00;1;0;12;0
1101;6,00;2;0;12;0
1102;3,00;0;1;12;0
1103;0,00;1;1;12;0
1104;1,00;2;1;12;0
1105;2,00;0;2;12;0
1106;1,00;1;2;12;0
1107;1,00;2;2;12;0
1108;5,00;0;3;12;0
1109;13,00;1;3;12;0
1110;12,00;2;3;12;0
1111;13,00;0;4;12;0
1112;26,00;1;4;12;0
1113;39,00;2;4;12;0
1114;0,00;0;5;12;0
1115;0,00;1;5;12;0
1116;0,00;2;5;12;0
1117;0,00;0;6;12;0
1118;0,00;1;6;12;0
1119;3,00;2;6;12;0
1120;0,00;0;7;12;0
1121;0,00;1;7;12;0
1122;0,00;2;7;12;0
1123;0,00;0;8;12;0
1124;1,00;1;8;12;0
1125;0,00;2;8;12;0
1126;0,00;0;9;12;0
1127;0,00;1;9;12;0
1128;1,00;2;9;12;0
1129;2,00;0;10;12;0
1130;2,00;1;10;12;0
1131;3,00;2;10;12;0
1132;1,00;0;11;12;0
1133;0,00;1;11;12;0
1134;0,00;2;11;12;0
1135;2,00;0;12;12;0
1136;0,00;1;12;12;0
1137;0,00;2;12;12;0
1138;1,00;0;13;12;0
1139;0,00;1;13;12;0
1140;0,00;2;13;12;0
1141;0,00;0;14;12;0
1142;1,00;0;15;12;0
1143;0,00;1;15;12;0
1144;0,00;2;15;12;0
1145;1,00;0;16;12;0
1146;0,00;1;16;12;0
1147;0,00;2;16;12;0
1148;13,00;0;17;12;0
1149;10,00;1;17;12;0
1150;17,00;2;17;12;0
1151;0,00;0;18;12;0
1152;0,00;1;18;12;0
1153;0,00;2;18;12;0
1154;0,00;0;19;12;0
1155;0,00;1;19;12;0
1156;0,00;2;19;12;0
1157;0,00;0;20;12;0
1158;0,00;1;20;12;0
1159;0,00;2;20;12;0
1160;0,00;0;21;12;0
1161;0,00;1;21;12;0
1162;0,00;2;21;12;0
1163;0,00;0;22;12;0
1164;0,00;1;22;12;0
1165;0,00;2;22;12;0
1166;0,00;0;23;12;0
1167;0,00;1;23;12;0
1168;0,00;2;23;12;0
1169;0,00;0;24;12;0
1170;0,00;1;24;12;0
1171;0,00;2;24;12;0
1172;0,00;0;25;12;0
1173;0,00;1;25;12;0
1174;0,00;2;25;12;0
1175;0,00;0;26;12;0
1176;0,00;1;26;12;0
1177;0,00;2;26;12;0
1178;0,00;0;27;12;0
1179;0,00;1;27;12;0
1180;0,00;2;27;12;0
1181;0,00;0;28;12;0
1182;1,00;1;28;12;0
1183;0,00;2;28;12;0
1184;1,00;0;29;12;0
1185;0,00;1;29;12;0
1186;1,00;2;29;12;0
1187;1,00;0;30;12;0
1188;0,00;1;30;12;0
1189;1,00;2;30;12;0
1190;9,00;0;31;12;0
1191;18,00;1;31;12;0
1192;11,00;2;31;12;0
1193;1,00;0;32;12;0
1194;0,00;1;32;12;0
1195;1,00;2;32;12;0
1196;0,00;1;33;12;0
1197;0,00;2;33;12;0
1198;0,00;2;34;12;0
1199;17,00;0;0;0;1
1200;5,00;1;0;0;1
1201;8,00;2;0;0;1
1202;2,00;0;1;0;1
1203;0,00;1;1;0;1
1204;3,00;2;1;0;1
1205;6,00;0;2;0;1
1206;20,00;1;2;0;1
1207;9,00;2;2;0;1
1208;20,00;0;3;0;1
1209;16,00;1;3;0;1
1210;29,00;2;3;0;1
1211;32,00;0;4;0;1
1212;23,00;1;4;0;1
1213;20,00;2;4;0;1
1214;3,00;0;5;0;1
1215;7,00;1;5;0;1
1216;5,00;2;5;0;1
1217;10,00;0;6;0;1
1218;8,00;1;6;0;1
1219;5,00;2;6;0;1
1220;10,00;0;7;0;1
1221;5,00;1;7;0;1
1222;5,00;2;7;0;1
1223;4,00;0;8;0;1
1224;1,00;1;8;0;1
1225;3,00;2;8;0;1
1226;2,00;0;9;0;1
1227;2,00;1;9;0;1
1228;0,00;2;9;0;1
1229;8,00;0;10;0;1
1230;10,00;1;10;0;1
1231;9,00;2;10;0;1
1232;1,00;0;11;0;1
1233;3,00;1;11;0;1
1234;1,00;2;11;0;1
1235;2,00;0;12;0;1
1236;5,00;1;12;0;1
1237;3,00;2;12;0;1
1238;9,00;0;13;0;1
1239;5,00;1;13;0;1
1240;3,00;2;13;0;1
1241;0,00;0;14;0;1
1242;4,00;0;15;0;1
1243;2,00;1;15;0;1
1244;3,00;2;15;0;1
1245;3,00;0;16;0;1
1246;2,00;1;16;0;1
1247;4,00;2;16;0;1
1248;9,00;0;17;0;1
1249;13,00;1;17;0;1
1250;5,00;2;17;0;1
1251;5,00;0;18;0;1
1252;3,00;1;18;0;1
1253;3,00;2;18;0;1
1254;4,00;0;19;0;1
1255;2,00;1;19;0;1
1256;4,00;2;19;0;1
1257;1,00;0;20;0;1
1258;1,00;1;20;0;1
1259;2,00;2;20;0;1
1260;3,00;0;21;0;1
1261;5,00;1;21;0;1
1262;0,00;2;21;0;1
1263;3,00;0;22;0;1
1264;4,00;1;22;0;1
1265;6,00;2;22;0;1
1266;1,00;0;23;0;1
1267;0,00;1;23;0;1
1268;0,00;2;23;0;1
1269;1,00;0;24;0;1
1270;0,00;1;24;0;1
1271;1,00;2;24;0;1
1272;0,00;0;25;0;1
1273;0,00;1;25;0;1
1274;0,00;2;25;0;1
1275;1,00;0;26;0;1
1276;1,00;1;26;0;1
1277;0,00;2;26;0;1
1278;0,00;0;27;0;1
1279;0,00;1;27;0;1
1280;3,00;2;27;0;1
1281;1,00;0;28;0;1
1282;4,00;1;28;0;1
1283;2,00;2;28;0;1
1284;0,00;0;29;0;1
1285;1,00;1;29;0;1
1286;0,00;2;29;0;1
1287;0,00;0;30;0;1
1288;1,00;1;30;0;1
1289;1,00;2;30;0;1
1290;71,00;0;31;0;1
1291;61,00;1;31;0;1
1292;68,00;2;31;0;1
1293;8,00;0;32;0;1
1294;1,00;1;32;0;1
1295;0,00;2;32;0;1
1296;0,00;1;33;0;1
1297;0,00;2;33;0;1
1298;1,00;2;34;0;1
1299;1,00;0;0;1;1
1300;0,00;1;0;1;1
1301;0,00;2;0;1;1
1302;0,00;0;1;1;1
1303;0,00;1;1;1;1
1304;0,00;2;1;1;1
1305;0,00;0;2;1;1
1306;0,00;1;2;1;1
1307;0,00;2;2;1;1
1308;1,00;0;3;1;1
1309;0,00;1;3;1;1
1310;0,00;2;3;1;1
1311;0,00;0;4;1;1
1312;1,00;1;4;1;1
1313;1,00;2;4;1;1
1314;0,00;0;5;1;1
1315;0,00;1;5;1;1
1316;0,00;2;5;1;1
1317;1,00;0;6;1;1
1318;0,00;1;6;1;1
1319;1,00;2;6;1;1
1320;0,00;0;7;1;1
1321;0,00;1;7;1;1
1322;0,00;2;7;1;1
1323;0,00;0;8;1;1
1324;1,00;1;8;1;1
1325;0,00;2;8;1;1
1326;1,00;0;9;1;1
1327;1,00;1;9;1;1
1328;0,00;2;9;1;1
1329;0,00;0;10;1;1
1330;1,00;1;10;1;1
1331;1,00;2;10;1;1
1332;0,00;0;11;1;1
1333;0,00;1;11;1;1
1334;0,00;2;11;1;1
1335;2,00;0;12;1;1
1336;0,00;1;12;1;1
1337;0,00;2;12;1;1
1338;0,00;0;13;1;1
1339;0,00;1;13;1;1
1340;0,00;2;13;1;1
1341;0,00;0;14;1;1
1342;0,00;0;15;1;1
1343;0,00;1;15;1;1
1344;0,00;2;15;1;1
1345;0,00;0;16;1;1
1346;0,00;1;16;1;1
1347;0,00;2;16;1;1
1348;2,00;0;17;1;1
1349;1,00;1;17;1;1
1350;3,00;2;17;1;1
1351;1,00;0;18;1;1
1352;0,00;1;18;1;1
1353;0,00;2;18;1;1
1354;0,00;0;19;1;1
1355;0,00;1;19;1;1
1356;0,00;2;19;1;1
1357;1,00;0;20;1;1
1358;0,00;1;20;1;1
1359;0,00;2;20;1;1
1360;1,00;0;21;1;1
1361;0,00;1;21;1;1
1362;0,00;2;21;1;1
1363;0,00;0;22;1;1
1364;0,00;1;22;1;1
1365;0,00;2;22;1;1
1366;0,00;0;23;1;1
1367;0,00;1;23;1;1
1368;0,00;2;23;1;1
1369;0,00;0;24;1;1
1370;0,00;1;24;1;1
1371;0,00;2;24;1;1
1372;0,00;0;25;1;1
1373;0,00;1;25;1;1
1374;0,00;2;25;1;1
1375;0,00;0;26;1;1
1376;0,00;1;26;1;1
1377;0,00;2;26;1;1
1378;0,00;0;27;1;1
1379;0,00;1;27;1;1
1380;0,00;2;27;1;1
1381;0,00;0;28;1;1
1382;0,00;1;28;1;1
1383;1,00;2;28;1;1
1384;0,00;0;29;1;1
1385;0,00;1;29;1;1
1386;0,00;2;29;1;1
1387;0,00;0;30;1;1
1388;0,00;1;30;1;1
1389;0,00;2;30;1;1
1390;2,00;0;31;1;1
1391;2,00;1;31;1;1
1392;0,00;2;31;1;1
1393;0,00;0;32;1;1
1394;0,00;1;32;1;1
1395;0,00;2;32;1;1
1396;0,00;1;33;1;1
1397;0,00;2;33;1;1
1398;0,00;2;34;1;1
1399;1,00;0;0;2;1
1400;2,00;1;0;2;1
1401;2,00;2;0;2;1
1402;1,00;0;1;2;1
1403;0,00;1;1;2;1
1404;2,00;2;1;2;1
1405;1,00;0;2;2;1
1406;5,00;1;2;2;1
1407;2,00;2;2;2;1
1408;4,00;0;3;2;1
1409;1,00;1;3;2;1
1410;0,00;2;3;2;1
1411;7,00;0;4;2;1
1412;5,00;1;4;2;1
1413;4,00;2;4;2;1
1414;1,00;0;5;2;1
1415;0,00;1;5;2;1
1416;4,00;2;5;2;1
1417;0,00;0;6;2;1
1418;0,00;1;6;2;1
1419;0,00;2;6;2;1
1420;3,00;0;7;2;1
1421;0,00;1;7;2;1
1422;2,00;2;7;2;1
1423;0,00;0;8;2;1
1424;0,00;1;8;2;1
1425;2,00;2;8;2;1
1426;1,00;0;9;2;1
1427;0,00;1;9;2;1
1428;0,00;2;9;2;1
1429;0,00;0;10;2;1
1430;1,00;1;10;2;1
1431;0,00;2;10;2;1
1432;1,00;0;11;2;1
1433;0,00;1;11;2;1
1434;0,00;2;11;2;1
1435;4,00;0;12;2;1
1436;0,00;1;12;2;1
1437;3,00;2;12;2;1
1438;0,00;0;13;2;1
1439;0,00;1;13;2;1
1440;0,00;2;13;2;1
1441;0,00;0;14;2;1
1442;1,00;0;15;2;1
1443;1,00;1;15;2;1
1444;0,00;2;15;2;1
1445;0,00;0;16;2;1
1446;0,00;1;16;2;1
1447;0,00;2;16;2;1
1448;2,00;0;17;2;1
1449;1,00;1;17;2;1
1450;7,00;2;17;2;1
1451;0,00;0;18;2;1
1452;0,00;1;18;2;1
1453;2,00;2;18;2;1
1454;0,00;0;19;2;1
1455;1,00;1;19;2;1
1456;3,00;2;19;2;1
1457;0,00;0;20;2;1
1458;1,00;1;20;2;1
1459;0,00;2;20;2;1
1460;0,00;0;21;2;1
1461;0,00;1;21;2;1
1462;1,00;2;21;2;1
1463;2,00;0;22;2;1
1464;1,00;1;22;2;1
1465;0,00;2;22;2;1
1466;0,00;0;23;2;1
1467;0,00;1;23;2;1
1468;0,00;2;23;2;1
1469;0,00;0;24;2;1
1470;0,00;1;24;2;1
1471;0,00;2;24;2;1
1472;0,00;0;25;2;1
1473;0,00;1;25;2;1
1474;0,00;2;25;2;1
1475;2,00;0;26;2;1
1476;0,00;1;26;2;1
1477;0,00;2;26;2;1
1478;0,00;0;27;2;1
1479;0,00;1;27;2;1
1480;0,00;2;27;2;1
1481;0,00;0;28;2;1
1482;0,00;1;28;2;1
1483;0,00;2;28;2;1
1484;0,00;0;29;2;1
1485;0,00;1;29;2;1
1486;0,00;2;29;2;1
1487;0,00;0;30;2;1
1488;0,00;1;30;2;1
1489;0,00;2;30;2;1
1490;2,00;0;31;2;1
1491;0,00;1;31;2;1
1492;4,00;2;31;2;1
1493;1,00;0;32;2;1
1494;0,00;1;32;2;1
1495;0,00;2;32;2;1
1496;0,00;1;33;2;1
1497;0,00;2;33;2;1
1498;0,00;2;34;2;1
1499;0,00;0;0;3;1
1500;0,00;1;0;3;1
1501;0,00;2;0;3;1
1502;0,00;0;1;3;1
1503;0,00;1;1;3;1
1504;0,00;2;1;3;1
1505;4,00;0;2;3;1
1506;0,00;1;2;3;1
1507;1,00;2;2;3;1
1508;0,00;0;3;3;1
1509;0,00;1;3;3;1
1510;1,00;2;3;3;1
1511;2,00;0;4;3;1
1512;1,00;1;4;3;1
1513;2,00;2;4;3;1
1514;0,00;0;5;3;1
1515;0,00;1;5;3;1
1516;0,00;2;5;3;1
1517;0,00;0;6;3;1
1518;0,00;1;6;3;1
1519;0,00;2;6;3;1
1520;0,00;0;7;3;1
1521;1,00;1;7;3;1
1522;0,00;2;7;3;1
1523;0,00;0;8;3;1
1524;1,00;1;8;3;1
1525;1,00;2;8;3;1
1526;0,00;0;9;3;1
